itemid,modifier,name,url
9854,1036,Archer's Jerkin of the Whale,https://classic.wowhead.com/item=9854
11082,,Greater Astral Essence,https://classic.wowhead.com/item=11082
9820,769,Durable Boots of the Owl,https://classic.wowhead.com/item=9820
11984,846,Cobalt Ring of the Eagle,https://classic.wowhead.com/item=11984
9773,767,Greenweave Robe of the Owl,https://classic.wowhead.com/item=9773
11965,1448,Quartz Ring of Shadow Resistance,https://classic.wowhead.com/item=11965
1431,,Patchwork Pants,https://classic.wowhead.com/item=1431
7441,1615,Sentinel Cap of Defense,https://classic.wowhead.com/item=7441
3485,,Green Iron Gauntlets,https://classic.wowhead.com/item=3485
3192,1011,Short Bastard Sword of the Whale,https://classic.wowhead.com/item=3192
6604,113,Dervish Cape of Spirit,https://classic.wowhead.com/item=6604
9869,1197,Renegade Belt of the Bear,https://classic.wowhead.com/item=9869
14176,848,Watcher's Boots of the Eagle,https://classic.wowhead.com/item=14176
9815,599,Fortified Leggings of the Monkey,https://classic.wowhead.com/item=9815
10408,1612,Banded Helm of Defense,https://classic.wowhead.com/item=10408
11152,,Formula: Enchant Gloves - Fishing,https://classic.wowhead.com/item=11152
7353,1032,Elder's Padded Armor of the Whale,https://classic.wowhead.com/item=7353
7438,176,Twilight Belt of Intellect,https://classic.wowhead.com/item=7438
15347,511,Pathfinder Belt of the Wolf,https://classic.wowhead.com/item=15347
9849,778,Conjurer's Hood of the Owl,https://classic.wowhead.com/item=9849
9891,1607,Huntsman's Belt of Defense,https://classic.wowhead.com/item=9891
15544,939,Thick Scale Sabatons of the Gorilla,https://classic.wowhead.com/item=15544
9938,772,Abjurer's Cloak of the Owl,https://classic.wowhead.com/item=9938
15230,502,Ridge Cleaver of the Wolf,https://classic.wowhead.com/item=15230
9843,595,Banded Shield of the Monkey,https://classic.wowhead.com/item=9843
10406,217,Scaled Leather Headband of Stamina,https://classic.wowhead.com/item=10406
8491,,Cat Carrier (Black Tabby),https://classic.wowhead.com/item=8491
14168,760,Buccaneer's Gloves of the Owl,https://classic.wowhead.com/item=14168
3196,1185,Edged Bastard Sword of the Bear,https://classic.wowhead.com/item=3196
3197,1118,Stonecutter Claymore of the Boar,https://classic.wowhead.com/item=3197
4564,22,Spiked Club of Stamina,https://classic.wowhead.com/item=4564
9817,1190,Fortified Spaulders of the Bear,https://classic.wowhead.com/item=9817
10320,,Pattern: Red Mageweave Headband,https://classic.wowhead.com/item=10320
14591,,Hawkeye's Helm,https://classic.wowhead.com/item=14591
15122,234,Robust Bracers of the Falcon,https://classic.wowhead.com/item=15122
2277,,Necromancer Leggings,https://classic.wowhead.com/item=2277
3193,677,Oak Mallet of the Tiger,https://classic.wowhead.com/item=3193
9766,1880,Greenweave Sash of Fiery Wrath,https://classic.wowhead.com/item=9766
6408,,Insignia Gloves,https://classic.wowhead.com/item=6408
7353,1964,Elder's Padded Armor of Frozen Wrath,https://classic.wowhead.com/item=7353
7432,526,Twilight Cowl of the Wolf,https://classic.wowhead.com/item=7432
15248,1552,Gleaming Claymore of Power,https://classic.wowhead.com/item=15248
15298,1800,Grizzly Buckler of Arcane Wrath,https://classic.wowhead.com/item=15298
3419,,Red Rose,https://classic.wowhead.com/item=3419
6586,1017,Scouting Gloves of the Whale,https://classic.wowhead.com/item=6586
15018,,Lupine Vest of Agility,https://classic.wowhead.com/item=15018
7434,1962,Twilight Boots of Frozen Wrath,https://classic.wowhead.com/item=7434
11986,180,Thallium Hoop of Spirit,https://classic.wowhead.com/item=11986
16047,,Schematic: Thorium Tube,https://classic.wowhead.com/item=16047
15970,1837,Native Branch of Shadow Wrath,https://classic.wowhead.com/item=15970
7448,1196,Sentinel Girdle of the Bear,https://classic.wowhead.com/item=7448
9801,594,Superior Belt of the Monkey,https://classic.wowhead.com/item=9801
6268,842,Pioneer Tunic of the Eagle,https://classic.wowhead.com/item=6268
7439,1209,Sentinel Breastplate of the Bear,https://classic.wowhead.com/item=7439
14177,1955,Watcher's Cuffs of Frozen Wrath,https://classic.wowhead.com/item=14177
14120,763,Aboriginal Robe of the Owl,https://classic.wowhead.com/item=14120
14243,778,Darkmist Mantle of the Owl,https://classic.wowhead.com/item=14243
9859,1612,Archer's Cap of Defense,https://classic.wowhead.com/item=9859
14803,,Bloodlust Belt,https://classic.wowhead.com/item=14803
2971,,Spellbinder Boots,https://classic.wowhead.com/item=2971
12030,1108,Jet Chain of the Boar,https://classic.wowhead.com/item=12030
4408,,Schematic: Mechanical Squirrel,https://classic.wowhead.com/item=4408
6573,931,Defender Boots of the Gorilla,https://classic.wowhead.com/item=6573
15509,1100,Grunt's Handwraps of the Boar,https://classic.wowhead.com/item=15509
9252,,Lower Map Fragment,https://classic.wowhead.com/item=9252
14426,,Silksand Girdle,https://classic.wowhead.com/item=14426
2072,1194,Dwarven Magestaff of the Bear,https://classic.wowhead.com/item=2072
9779,28,Bandit Cloak of Spirit,https://classic.wowhead.com/item=9779
1419,,Worn Leather Boots,https://classic.wowhead.com/item=1419
3192,842,Short Bastard Sword of the Eagle,https://classic.wowhead.com/item=3192
14566,,Prospector's Pads,https://classic.wowhead.com/item=14566
15270,705,Gigantic War Axe of the Tiger,https://classic.wowhead.com/item=15270
15121,853,Robust Boots of the Eagle,https://classic.wowhead.com/item=15121
15124,108,Robust Cloak of Defense,https://classic.wowhead.com/item=15124
9763,672,Cadet Leggings of the Tiger,https://classic.wowhead.com/item=9763
16681,,Beaststalker's Bindings,https://classic.wowhead.com/item=16681
15307,587,Feral Buckler of the Monkey,https://classic.wowhead.com/item=15307
4419,,Scroll of Intellect III,https://classic.wowhead.com/item=4419
15333,589,Wrangler's Cloak of the Monkey,https://classic.wowhead.com/item=15333
14195,247,Raincaller Boots of the Falcon,https://classic.wowhead.com/item=14195
15502,1014,Outrunner's Gloves of the Whale,https://classic.wowhead.com/item=15502
3853,,Moonsteel Broadsword,https://classic.wowhead.com/item=3853
7366,768,Elder's Gloves of the Owl,https://classic.wowhead.com/item=7366
12009,510,Tundra Ring of the Wolf,https://classic.wowhead.com/item=12009
15136,2035,Cutthroat's Belt of Healing,https://classic.wowhead.com/item=15136
9287,1032,Field Plate Gauntlets of the Whale,https://classic.wowhead.com/item=9287
15125,766,Robust Gloves of the Owl,https://classic.wowhead.com/item=15125
14181,1022,Watcher's Handwraps of the Whale,https://classic.wowhead.com/item=14181
7408,854,Infiltrator Shoulders of the Eagle,https://classic.wowhead.com/item=7408
15330,850,Wrangler's Boots of the Eagle,https://classic.wowhead.com/item=15330
6573,933,Defender Boots of the Gorilla,https://classic.wowhead.com/item=6573
5028,,Lord Sakrasis' Scepter,https://classic.wowhead.com/item=5028
6540,843,Willow Pants of the Eagle,https://classic.wowhead.com/item=6540
6452,,Anti-Venom,https://classic.wowhead.com/item=6452
17056,,Light Feather,https://classic.wowhead.com/item=17056
6553,95,Bard's Trousers of Spirit,https://classic.wowhead.com/item=6553
1743,,Laced Mail Pants,https://classic.wowhead.com/item=1743
9862,526,Archer's Trousers of the Wolf,https://classic.wowhead.com/item=9862
2564,,Elven Spirit Claws,https://classic.wowhead.com/item=2564
6591,1187,Battleforge Wristguards of the Bear,https://classic.wowhead.com/item=6591
15121,167,Robust Boots of Agility,https://classic.wowhead.com/item=15121
15526,843,Sentry's Cape of the Eagle,https://classic.wowhead.com/item=15526
2072,1998,Dwarven Magestaff of Nature's Wrath,https://classic.wowhead.com/item=2072
4232,,Medium Hide,https://classic.wowhead.com/item=4232
9848,181,Conjurer's Gloves of Spirit,https://classic.wowhead.com/item=9848
8178,671,Training Sword of the Tiger,https://classic.wowhead.com/item=8178
12240,,Recipe: Heavy Kodo Stew,https://classic.wowhead.com/item=12240
8178,841,Training Sword of the Eagle,https://classic.wowhead.com/item=8178
4566,22,Sturdy Quarterstaff of Stamina,https://classic.wowhead.com/item=4566
15491,1548,Bloodspattered Gloves of Power,https://classic.wowhead.com/item=15491
7432,384,Twilight Cowl of Intellect,https://classic.wowhead.com/item=7432
6554,1012,Bard's Gloves of the Whale,https://classic.wowhead.com/item=6554
7452,,Pattern: Dusky Boots,https://classic.wowhead.com/item=7452
14180,1026,Watcher's Jerkin of the Whale,https://classic.wowhead.com/item=14180
4564,842,Spiked Club of the Eagle,https://classic.wowhead.com/item=4564
9787,1184,Raider's Gauntlets of the Bear,https://classic.wowhead.com/item=9787
15605,522,Ancient Gauntlets of the Wolf,https://classic.wowhead.com/item=15605
15211,1182,Militant Shortsword of the Bear,https://classic.wowhead.com/item=15211
5117,,Vibrant Plume,https://classic.wowhead.com/item=5117
12042,599,Marsh Chain of the Monkey,https://classic.wowhead.com/item=12042
6568,1881,Shimmering Trousers of Fiery Wrath,https://classic.wowhead.com/item=6568
13018,,Executioner's Cleaver,https://classic.wowhead.com/item=13018
15143,593,Ghostwalker Bindings of the Monkey,https://classic.wowhead.com/item=15143
6275,,Pattern: Greater Adept's Robe,https://classic.wowhead.com/item=6275
9782,174,Bandit Jerkin of Intellect,https://classic.wowhead.com/item=9782
5215,2031,Ember Wand of Healing,https://classic.wowhead.com/item=5215
6582,592,Scouting Boots of the Monkey,https://classic.wowhead.com/item=6582
15933,839,Simple Branch of the Eagle,https://classic.wowhead.com/item=15933
15268,843,Twin-bladed Axe of the Eagle,https://classic.wowhead.com/item=15268
15269,1104,Massive Battle Axe of the Boar,https://classic.wowhead.com/item=15269
15116,1105,Rigid Shoulders of the Boar,https://classic.wowhead.com/item=15116
15261,614,Sequoia Branch of the Monkey,https://classic.wowhead.com/item=15261
10091,1214,Gothic Plate Leggings of the Bear,https://classic.wowhead.com/item=10091
15158,607,Nocturnal Shoulder Pads of the Monkey,https://classic.wowhead.com/item=15158
2738,,Green Hills of Stranglethorn - Page 14,https://classic.wowhead.com/item=2738
15500,189,Outrunner's Chestguard of Strength,https://classic.wowhead.com/item=15500
15521,190,Spiked Chain Leggings of Strength,https://classic.wowhead.com/item=15521
9880,1030,Sorcerer Gloves of the Whale,https://classic.wowhead.com/item=9880
14179,1954,Watcher's Cape of Frozen Wrath,https://classic.wowhead.com/item=14179
15502,115,Outrunner's Gloves of Strength,https://classic.wowhead.com/item=15502
9971,1203,Embossed Plate Pauldrons of the Bear,https://classic.wowhead.com/item=9971
15143,594,Ghostwalker Bindings of the Monkey,https://classic.wowhead.com/item=15143
6512,756,Disciple's Robe of the Owl,https://classic.wowhead.com/item=6512
9757,1549,Gypsy Tunic of Power,https://classic.wowhead.com/item=9757
13062,,Thunderwood,https://classic.wowhead.com/item=13062
7353,1963,Elder's Padded Armor of Frozen Wrath,https://classic.wowhead.com/item=7353
2632,14,Curved Dagger of Agility,https://classic.wowhead.com/item=2632
3187,2033,Sacrificial Kris of Healing,https://classic.wowhead.com/item=3187
4300,,Pattern: Guardian Leather Bracers,https://classic.wowhead.com/item=4300
15510,844,Grunt's Belt of the Eagle,https://classic.wowhead.com/item=15510
15311,766,Feral Harness of the Owl,https://classic.wowhead.com/item=15311
15017,236,Lupine Leggings of the Falcon,https://classic.wowhead.com/item=15017
15231,1102,Splitting Hatchet of the Boar,https://classic.wowhead.com/item=15231
3047,,Lambent Scale Gloves,https://classic.wowhead.com/item=3047
15500,155,Outrunner's Chestguard of Strength,https://classic.wowhead.com/item=15500
15345,168,Pathfinder Shoulder Pads of Agility,https://classic.wowhead.com/item=15345
15010,17,Primal Wraps of Agility,https://classic.wowhead.com/item=15010
6267,2027,Disciple's Pants of Healing,https://classic.wowhead.com/item=6267
15491,841,Bloodspattered Gloves of the Eagle,https://classic.wowhead.com/item=15491
790,256,Forester's Axe of the Wolf,https://classic.wowhead.com/item=790
15008,,Primal Mitts,https://classic.wowhead.com/item=15008
10504,1898,Green Lens of Fiery Wrath,https://classic.wowhead.com/item=10504
15223,670,Jagged Star of the Tiger,https://classic.wowhead.com/item=15223
9766,591,Greenweave Sash of the Monkey,https://classic.wowhead.com/item=9766
2632,1875,Curved Dagger of Fiery Wrath,https://classic.wowhead.com/item=2632
8175,,Nightscape Tunic,https://classic.wowhead.com/item=8175
12527,1197,Ribsplitter of the Bear,https://classic.wowhead.com/item=12527
15137,180,Cutthroat's Mitts of Spirit,https://classic.wowhead.com/item=15137
15970,2028,Native Branch of Healing,https://classic.wowhead.com/item=15970
7761,,Steelclaw Reaver,https://classic.wowhead.com/item=7761
15973,248,Watcher's Star of the Falcon,https://classic.wowhead.com/item=15973
2648,,Loose Chain Vest,https://classic.wowhead.com/item=2648
4571,2028,War Knife of Healing,https://classic.wowhead.com/item=4571
14122,755,Ritual Bands of the Owl,https://classic.wowhead.com/item=14122
9889,1615,Huntsman's Cap of Defense,https://classic.wowhead.com/item=9889
6560,22,Soldier's Shield of Stamina,https://classic.wowhead.com/item=6560
9964,622,Warmonger's Leggings of the Monkey,https://classic.wowhead.com/item=9964
4424,,Scroll of Spirit III,https://classic.wowhead.com/item=4424
3184,22,Hook Dagger of Stamina,https://classic.wowhead.com/item=3184
9781,151,Bandit Pants of Agility,https://classic.wowhead.com/item=9781
15973,761,Watcher's Star of the Owl,https://classic.wowhead.com/item=15973
15214,1189,Nobles Brand of the Bear,https://classic.wowhead.com/item=15214
6601,247,Dervish Boots of the Falcon,https://classic.wowhead.com/item=6601
15241,673,Battle Knife of the Tiger,https://classic.wowhead.com/item=15241
14549,,Boots of Avoidance,https://classic.wowhead.com/item=14549
10047,,Simple Kilt,https://classic.wowhead.com/item=10047
6551,89,Soldier's Boots of Defense,https://classic.wowhead.com/item=6551
6557,842,Bard's Boots of the Eagle,https://classic.wowhead.com/item=6557
3199,510,Battle Slayer of the Wolf,https://classic.wowhead.com/item=3199
9838,128,Banded Cloak of Defense,https://classic.wowhead.com/item=9838
15115,761,Rigid Gloves of the Owl,https://classic.wowhead.com/item=15115
9812,1185,Fortified Cloak of the Bear,https://classic.wowhead.com/item=9812
9792,154,Ivycloth Boots of Stamina,https://classic.wowhead.com/item=9792
15526,114,Sentry's Cape of Stamina,https://classic.wowhead.com/item=15526
3300,,Rabbit's Foot,https://classic.wowhead.com/item=3300
7422,1555,Phalanx Girdle of Power,https://classic.wowhead.com/item=7422
14757,,Slayer's Pants,https://classic.wowhead.com/item=14757
6336,672,Infantry Tunic of the Tiger,https://classic.wowhead.com/item=6336
6539,2029,Willow Belt of Healing,https://classic.wowhead.com/item=6539
9783,1103,Raider's Chestpiece of the Boar,https://classic.wowhead.com/item=9783
864,1553,Knightly Longsword of Power,https://classic.wowhead.com/item=864
3288,,Tribal Vest,https://classic.wowhead.com/item=3288
4243,,Fine Leather Tunic,https://classic.wowhead.com/item=4243
10409,1193,Banded Boots of the Bear,https://classic.wowhead.com/item=10409
6553,93,Bard's Trousers of Agility,https://classic.wowhead.com/item=6553
9381,,Earthen Rod,https://classic.wowhead.com/item=9381
3740,1182,Decapitating Sword of the Bear,https://classic.wowhead.com/item=3740
14091,1951,Beaded Robe of Frozen Wrath,https://classic.wowhead.com/item=14091
15377,769,Wolf Rider's Wristbands of the Owl,https://classic.wowhead.com/item=15377
15485,586,War Torn Pants of the Monkey,https://classic.wowhead.com/item=15485
6268,96,Pioneer Tunic of Stamina,https://classic.wowhead.com/item=6268
6602,847,Dervish Bracers of the Eagle,https://classic.wowhead.com/item=6602
9775,843,Bandit Cinch of the Eagle,https://classic.wowhead.com/item=9775
7414,778,Infiltrator Pants of the Owl,https://classic.wowhead.com/item=7414
6617,1806,Sage's Mantle of Arcane Wrath,https://classic.wowhead.com/item=6617
6592,1197,Battleforge Armor of the Bear,https://classic.wowhead.com/item=6592
15498,108,Outrunner's Slippers of Defense,https://classic.wowhead.com/item=15498
18944,,Incendosaur Scale,https://classic.wowhead.com/item=18944
3192,1012,Short Bastard Sword of the Whale,https://classic.wowhead.com/item=3192
6570,1017,Shimmering Sash of the Whale,https://classic.wowhead.com/item=6570
7355,763,Elder's Bracers of the Owl,https://classic.wowhead.com/item=7355
15333,2030,Wrangler's Cloak of Healing,https://classic.wowhead.com/item=15333
